Mods count: 114
 
                                      jar name                                        |    notes     |                mod id                |                                   mod name                                   |          mod version           |                                                                                                                                                                                                                                                                                                                                                                                                               mixin configs                                                                                                                                                                                                                                                                                                                                                                                                               |              modrinth hash               | curseforge hash
Geophilic v3.4.6.mod.jar                                                              |              | geophilic                            | Geophilic                                                                    | 3.4.6                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | cea812a101e7dd130d130ca43d7ee4d1a227cbd5 | 1693878        
GlitchCore-neoforge-1.21.1-2.1.0.0.jar                                                |              | glitchcore                           | GlitchCore                                                                   | 2.1.0.0                        | glitchcore.mixins.json, glitchcore.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | b95318c14ef20bd24886480d7640a5eca6aa6cec | 1004440140     
grieflogger-1.2.9-1.21.1-neoforge.jar                                                 |              | grieflogger                          | GriefLogger                                                                  | 1.2.9-1.21.1                   | grieflogger-neoforge.mixins.json, grieflogger-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | ba6ec8e601aeb92aeadf1c364192f7bad2e2b349 | 1211954791     
interiors-1.21.1-neoforge-0.6.1.jar                                                   |              | interiors                            | Create: Interiors                                                            | 0.6.1                          | interiors.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | a558777ef4510da2f4d32ca3da6ac7384c9a9940 | 3220009028     
iris-neoforge-1.8.12+mc1.21.1.jar                                                     |              | iris                                 | Iris                                                                         | 1.8.12-snapshot+mc1.21.1-local | mixins.iris.forge.json, mixins.iris.compat.sodium.json, mixins.iris.devenvironment.json, mixins.iris.fixes.maxfpscrash.json, iris-batched-entity-rendering.mixins.json, mixins.iris.json, mixins.iris.fantastic.json, mixins.iris.integrationtest.json, mixins.iris.vertexformat.json, mixins.iris.bettermipmaps.json, mixins.iris.compat.dh.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | a3e6355915c7d3b2bc392724795113e51d289378 | 2055048874     
    /META-INF/jarjar/glsl-transformer-2.0.1.jar                                       |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/jcpp-1.4.14.jar                                                  |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/fabric-api-base-0.4.42+d1308ded19.jar                            |              | fabric_api_base                      | Forgified Fabric API Base                                                    | 0.4.42+d1308ded19              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/fabric-block-view-api-v2-1.0.10+9afaaf8c19.jar                   |              | fabric_block_view_api_v2             | Forgified Fabric BlockView API (v2)                                          | 1.0.10+9afaaf8c19              | fabric-block-view-api-v2.client.mixins.json, fabric-block-view-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |                                          |                
    /META-INF/jarjar/fabric-renderer-api-v1-3.4.0+acb05a3919.jar                      |              | fabric_renderer_api_v1               | Forgified Fabric Renderer API (v1)                                           | 3.4.0+acb05a3919               | fabric-renderer-api-v1.debughud.mixins.json, fabric-renderer-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/fabric-rendering-data-attachment-v1-0.3.48+73761d2e19.jar        |              | fabric_rendering_data_attachment_v1  | Forgified Fabric Rendering Data Attachment (v1)                              | 0.3.48+73761d2e19              | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |                                          |                
Jade-1.21.1-NeoForge-15.10.5.jar                                                      |              | jade                                 | Jade                                                                         | 15.10.5+neoforge               | jade.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | d5bf134b3dbde9f5258666823900e21341dc0a50 | 1963309046     
jademoddedentities-neoforge-1.21.1-1.3.1.jar                                          |              | jademoddedentities                   | Jade Modded Entities                                                         | 1.3.1                          | jademoddedentities.neoforge.mixins.json, jademoddedentities.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | db7577bf1f0f2ccc6393e7feec7bb7166004363f | 2498362494     
jei-1.21.1-neoforge-19.27.0.340.jar                                                   |              | jei                                  | Just Enough Items                                                            | 19.27.0.340                    |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 27d0d85e7e32e926fc3664ab6815df5cdabb7941 | 828156772      
jei_integration_reborn-1.0.2.jar                                                      |              | jei_integration_reborn               | JEI Integration Reborn                                                       | 1.0.2                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 56b0d1304938e243a7a979983c58c3004b955c95 | 4147498253     
justenoughbreeding-neoforge-1.21-1.21.1-1.6.2.jar                                     |              | justenoughbreeding                   | Just Enough Breeding                                                         | 1.6.2                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 4f47678f57e2cadebd42484897bf5417d7fa344a | 1046435211     
JustEnoughProfessions-neoforge-1.21.1-4.0.5.jar                                       |              | justenoughprofessions                | Just Enough Professions (JEP)                                                | 4.0.5                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 439ea1baa5e3065e36e0e57422f22403918bb59f | 3263157041     
justzoom_neoforge_2.1.0_MC_1.21.1.jar                                                 |              | justzoom                             | Just Zoom                                                                    | 2.1.0                          | justzoom.neoforge.mixins.json, justzoom.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 328da50972fa693b8e6f337d4a9560d4a6170ac3 | 927338680      
Kiwi-1.21.1-NeoForge-15.8.3.jar                                                       |              | kiwi                                 | Kiwi Library                                                                 | 15.8.3+neoforge                | kiwi.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 042592fb37494fb566ae43881fc3aeecd4880f50 | 87612617       
    /META-INF/jarjar/fabric-api-base-0.4.42+d1308ded19.jar                            |              | fabric_api_base                      | Forgified Fabric API Base                                                    | 0.4.42+d1308ded19              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
konkrete_neoforge_1.9.9_MC_1.21.jar                                                   |              | konkrete                             | Konkrete                                                                     | 1.9.9                          | konkrete.mixins.json, konkrete.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 97771eb287d5ac7fe667d1df9493d5e54c8ca1fa | 3128317181     
kotlinforforge-5.11.0-all.jar                                                         |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 4d83e8a8e8cb06b306d2cea1e903680fe513f1f3 | 563386165      
    /META-INF/jarjar/kotlin-stdlib-jdk7-2.3.0.jar                                     |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/kotlin-reflect-2.3.0.jar                                         |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/kotlinx-serialization-json-jvm-1.9.0.jar                         |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/thedarkcolour.kfflang-5.11.0.jar                                 |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/kotlin-stdlib-jdk8-2.3.0.jar                                     |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/thedarkcolour.kfflib-5.11.0.jar                                  |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/thedarkcolour.kffmod-5.11.0.jar                                  |              | kotlinforforge                       | Kotlin For Forge                                                             | 5.11.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/kotlin-stdlib-2.3.0.jar                                          |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/kotlinx-coroutines-core-jvm-1.10.2.jar                           |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/kotlinx-coroutines-jdk8-1.10.2.jar                               |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
    /META-INF/jarjar/kotlinx-serialization-core-jvm-1.9.0.jar                         |              |                                      |                                                                              |                                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |                                          |                
lios_overhauled_villages-0.1.1.jar                                                    |              | lios_overhauled_villages             | Lio's Overhauled Villages                                                    | 0.1.1                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 714564ed019fa8d115d404e779b2937e56e2e849 | 4029002307     
lithium-neoforge-0.15.3+mc1.21.1.jar                                                  |              | lithium                              | Lithium                                                                      | 0.15.3+mc1.21.1                | lithium.mixins.json, lithium-neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | 9fd5fa9076044180ae7f51672de74669196ec72e | 1666655641     
lithostitched-1.7.0-neoforge-21.1.jar                                                 |              | lithostitched                        | Lithostitched                                                                | 1.7.0                          | lithostitched.mixins.json, lithostitched.neoforge.mixins.json, lithostitched.21.1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | af79e2bdd58ecd0fd47bbc6667da1b8e345d224c | 4252307184     
lootr-neoforge-1.21.1-1.11.37.118.jar                                                 |              | lootr                                | Lootr                                                                        | 1.21.1-1.11.37.118             | lootr-neoforge.mixins.json, lootr-neoforge-digsite_workshop.mixins.json, lootr-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | 95058da06c16441211619ce46950502fd5ac1f64 | 2861612356     
mailrail-1.0.0.jar                                                                    |              | mailrail                             | Mail-rail                                                                    | 1.0.0                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | de653c650ae1e5f73ea9df1c496182451dc6e92d | 2775582348     
modernfix-neoforge-5.27.3+mc1.21.1.jar                                                |              | modernfix                            | ModernFix                                                                    | 5.27.3+mc1.21.1                | modernfix-modernfix.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | e72aa9c2f9244327697e118043a3c5004ab2802a | 3153518270     
moonlight-1.21-2.29.33-neoforge.jar                                                   |              | moonlight                            | Moonlight Lib                                                                | 1.21-2.29.33                   | moonlight.mixins.json, moonlight-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 24e720753a7abc80f6673cf957c1e74aed52c084 | 2656288867     
